 R = [25.83, 17.58, 14.03, 11.96, 10.56, 9.55, 8.76, 8.14, 7.62, 7.19, 6.82, 6.5, 6.21, 5.96, 5.74, 5.54, 5.35, 5.19, 5.03, 4.89, 4.76, 4.64, 4.53, 4.42, 4.32, 4.23, 4.14, 4.06, 3.98, 3.9, 3.83, 3.77, 3.7, 3.64, 3.58, 3.53, 3.47, 3.42, 3.37, 3.33, 3.28, 3.24, 3.2, 3.16, 3.12, 3.08, 3.04, 3.01, 2.97, 2.94, 2.91, 2.88, 2.85, 2.82, 2.79, 2.76, 2.73, 2.71, 2.68, 2.66, 2.63, 2.61, 2.59, 2.56, 2.54, 2.52, 2.5, 2.48, 2.46, 2.44, 2.42, 2.4, 2.38, 2.36, 2.35, 2.33, 2.31, 2.3, 2.28, 2.26]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
   3   1   -529.55326205      0.00728344     1598.53      0.00929392     2039.78      0.2529
   4   1   -529.50718129      0.05336420    11712.09      0.05537468    12153.34      1.5068
   5   1   -529.50645781      0.05408768    11870.87      0.05609816    12312.12      1.5265
   6   1   -529.50641996      0.05412553    11879.18      0.05613601    12320.43      1.5275
   7   1   -529.50390274      0.05664275    12431.65      0.05865323    12872.90      1.5960
   8   1   -529.50386857      0.05667692    12439.15      0.05868740    12880.40      1.5970
   9   1   -529.50007321      0.06047228    13272.13      0.06248275    13713.38      1.7002
  10   1   -529.49944188      0.06110361    13410.69      0.06311409    13851.94      1.7174
  11   1   -529.49940738      0.06113811    13418.26      0.06314859    13859.51      1.7184
  12   1   -529.49201648      0.06852901    15040.38      0.07053949    15481.63      1.9195
 
  13   2   -529.56252504     -0.00197955     -434.46      0.00003093        6.79      0.0008
  14   2   -529.55999011      0.00055538      121.89      0.00256586      563.14      0.0698
  15   2   -529.55308914      0.00745635     1636.48      0.00946683     2077.73      0.2576
  16   2   -529.51269696      0.04784853    10501.54      0.04985901    10942.79      1.3567
  17   2   -529.50713904      0.05340645    11721.36      0.05541693    12162.61      1.5080
  18   2   -529.50711351      0.05343198    11726.96      0.05544246    12168.21      1.5087
  19   2   -529.50642315      0.05412234    11878.48      0.05613281    12319.73      1.5275
  20   2   -529.50450637      0.05603912    12299.17      0.05804960    12740.41      1.5796
  21   2   -529.50390461      0.05664088    12431.24      0.05865136    12872.49      1.5960
  22   2   -529.50005910      0.06048639    13275.23      0.06249686    13716.48      1.7006
  23   2   -529.49942240      0.06112309    13414.97      0.06313357    13856.22      1.7180
  24   2   -529.49854796      0.06199753    13606.89      0.06400801    14048.13      1.7417
 
  25   3   -529.56252504     -0.00197955     -434.46      0.00003093        6.79      0.0008
  26   3   -529.55999012      0.00055537      121.89      0.00256585      563.14      0.0698
  27   3   -529.55308915      0.00745634     1636.48      0.00946682     2077.73      0.2576
  28   3   -529.51269696      0.04784853    10501.54      0.04985901    10942.79      1.3567
  29   3   -529.50713904      0.05340645    11721.36      0.05541693    12162.61      1.5080
  30   3   -529.50711351      0.05343198    11726.96      0.05544246    12168.21      1.5087
  31   3   -529.50642315      0.05412234    11878.48      0.05613282    12319.73      1.5275
  32   3   -529.50450637      0.05603912    12299.17      0.05804960    12740.41      1.5796
  33   3   -529.50390461      0.05664088    12431.24      0.05865136    12872.49      1.5960
  34   3   -529.50005911      0.06048638    13275.23      0.06249686    13716.48      1.7006
  35   3   -529.49942240      0.06112309    13414.97      0.06313357    13856.22      1.7180
  36   3   -529.49854796      0.06199753    13606.88      0.06400801    14048.13      1.7417
 
  37   4   -529.56255597     -0.00201048     -441.25      0.00000000        0.00      0.0000
  38   4   -529.56251444     -0.00196895     -432.14      0.00004153        9.11      0.0011
  39   4   -529.55650354      0.00404195      887.10      0.00605243     1328.35      0.1647
  40   4   -529.51269677      0.04784872    10501.58      0.04985919    10942.83      1.3567
  41   4   -529.50718412      0.05336137    11711.47      0.05537185    12152.72      1.5067
  42   4   -529.50710578      0.05343971    11728.66      0.05545019    12169.91      1.5089
  43   4   -529.50641606      0.05412943    11880.04      0.05613991    12321.29      1.5276
  44   4   -529.50448341      0.05606208    12304.20      0.05807255    12745.45      1.5802
  45   4   -529.50389614      0.05664935    12433.09      0.05865983    12874.34      1.5962
  46   4   -529.50000947      0.06053602    13286.12      0.06254650    13727.37      1.7020
  47   4   -529.49943682      0.06110867    13411.80      0.06311915    13853.05      1.7176
  48   4   -529.49854942      0.06199607    13606.57      0.06400655    14047.81      1.7417
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56255725     -0.00201047     -441.25      0.00000000        0.00      0.0000
   2   1   -529.56006275      0.00048403      106.23      0.00249450      547.48      0.0679
   3   1   -529.55326293      0.00728385     1598.62      0.00929432     2039.87      0.2529
   4   1   -529.50717464      0.05337214    11713.83      0.05538261    12155.08      1.5070
   5   1   -529.50645955      0.05408723    11870.77      0.05609770    12312.02      1.5265
   6   1   -529.50640548      0.05414130    11882.64      0.05615177    12323.89      1.5280
   7   1   -529.50387935      0.05666743    12437.06      0.05867790    12878.31      1.5967
   8   1   -529.50387612      0.05667066    12437.77      0.05868113    12879.02      1.5968
   9   1   -529.50006308      0.06048370    13274.64      0.06249417    13715.88      1.7006
  10   1   -529.49943436      0.06111241    13412.62      0.06312289    13853.87      1.7177
  11   1   -529.49940027      0.06114651    13420.11      0.06315698    13861.36      1.7186
  12   1   -529.49200109      0.06854568    15044.04      0.07055616    15485.29      1.9199
 
  13   2   -529.56252631     -0.00197953     -434.46      0.00003094        6.79      0.0008
  14   2   -529.55999130      0.00055548      121.91      0.00256595      563.16      0.0698
  15   2   -529.55309011      0.00745667     1636.55      0.00946714     2077.80      0.2576
  16   2   -529.51269497      0.04785180    10502.26      0.04986228    10943.50      1.3568
  17   2   -529.50713399      0.05341279    11722.75      0.05542326    12164.00      1.5081
  18   2   -529.50710634      0.05344044    11728.82      0.05545091    12170.07      1.5089
  19   2   -529.50641864      0.05412813    11879.75      0.05613861    12321.00      1.5276
  20   2   -529.50449311      0.05605367    12302.36      0.05806414    12743.61      1.5800
  21   2   -529.50390002      0.05664676    12432.53      0.05865724    12873.78      1.5961
  22   2   -529.50005415      0.06049263    13276.60      0.06250310    13717.85      1.7008
  23   2   -529.49941074      0.06113604    13417.81      0.06314651    13859.06      1.7183
  24   2   -529.49854156      0.06200522    13608.57      0.06401570    14049.82      1.7420
 
  25   3   -529.56252631     -0.00197953     -434.46      0.00003094        6.79      0.0008
  26   3   -529.55999130      0.00055548      121.91      0.00256595      563.16      0.0698
  27   3   -529.55309012      0.00745666     1636.55      0.00946713     2077.80      0.2576
  28   3   -529.51269497      0.04785180    10502.26      0.04986228    10943.50      1.3568
  29   3   -529.50713399      0.05341279    11722.75      0.05542326    12164.00      1.5081
  30   3   -529.50710634      0.05344044    11728.82      0.05545091    12170.07      1.5089
  31   3   -529.50641864      0.05412813    11879.75      0.05613861    12321.00      1.5276
  32   3   -529.50449311      0.05605367    12302.36      0.05806414    12743.61      1.5800
  33   3   -529.50390001      0.05664676    12432.53      0.05865724    12873.78      1.5961
  34   3   -529.50005415      0.06049263    13276.60      0.06250310    13717.85      1.7008
  35   3   -529.49941074      0.06113604    13417.81      0.06314651    13859.06      1.7183
  36   3   -529.49854156      0.06200522    13608.57      0.06401569    14049.82      1.7420
 
  37   4   -529.56255725     -0.00201047     -441.25      0.00000000        0.00      0.0000
  38   4   -529.56251571     -0.00196893     -432.13      0.00004154        9.12      0.0011
  39   4   -529.55650483      0.00404195      887.11      0.00605242     1328.35      0.1647
  40   4   -529.51269476      0.04785201    10502.30      0.04986249    10943.55      1.3568
  41   4   -529.50717239      0.05337439    11714.32      0.05538486    12155.57      1.5071
  42   4   -529.50710360      0.05344318    11729.42      0.05545366    12170.67      1.5090
  43   4   -529.50640554      0.05414124    11882.63      0.05615172    12323.88      1.5280
  44   4   -529.50448851      0.05605826    12303.37      0.05806874    12744.61      1.5801
  45   4   -529.50388182      0.05666496    12436.52      0.05867544    12877.77      1.5966
  46   4   -529.49999838      0.06054840    13288.84      0.06255887    13730.08      1.7023
  47   4   -529.49943577      0.06111100    13412.32      0.06312148    13853.56      1.7176
  48   4   -529.49853933      0.06200745    13609.06      0.06401792    14050.31      1.7420
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56255848     -0.00201047     -441.25      0.00000000        0.00      0.0000
   2   1   -529.56006372      0.00048430      106.29      0.00249477      547.54      0.0679
   3   1   -529.55326331      0.00728471     1598.81      0.00929518     2040.06      0.2529
   4   1   -529.50716284      0.05338518    11716.69      0.05539565    12157.94      1.5074
   5   1   -529.50644209      0.05410592    11874.88      0.05611639    12316.12      1.5270
   6   1   -529.50640020      0.05414781    11884.07      0.05615828    12325.32      1.5281
   7   1   -529.50386967      0.05667834    12439.46      0.05868881    12880.71      1.5970
   8   1   -529.50385700      0.05669102    12442.24      0.05870149    12883.49      1.5973
   9   1   -529.50004657      0.06050144    13278.53      0.06251191    13719.78      1.7010
  10   1   -529.49943732      0.06111070    13412.25      0.06312116    13853.49      1.7176
  11   1   -529.49937118      0.06117683    13426.76      0.06318730    13868.01      1.7194
  12   1   -529.49197645      0.06857156    15049.72      0.07058203    15490.97      1.9206
 
  13   2   -529.56252746     -0.00197944     -434.44      0.00003102        6.81      0.0008
  14   2   -529.55999228      0.00055574      121.97      0.00256620      563.22      0.0698
  15   2   -529.55309068      0.00745734     1636.70      0.00946780     2077.94      0.2576
  16   2   -529.51269029      0.04785773    10503.56      0.04986819    10944.80      1.3570
  17   2   -529.50712534      0.05342267    11724.92      0.05543314    12166.17      1.5084
  18   2   -529.50709241      0.05345561    11732.15      0.05546607    12173.40      1.5093
  19   2   -529.50641002      0.05413799    11881.92      0.05614846    12323.16      1.5279
  20   2   -529.50447122      0.05607680    12307.43      0.05808726    12748.68      1.5806
  21   2   -529.50389043      0.05665759    12434.90      0.05866805    12876.15      1.5964
  22   2   -529.50004505      0.06050296    13278.87      0.06251343    13720.11      1.7011
  23   2   -529.49939132      0.06115670    13422.34      0.06316716    13863.59      1.7189
  24   2   -529.49852951      0.06201851    13611.49      0.06402898    14052.74      1.7423
 
  25   3   -529.56252746     -0.00197945     -434.44      0.00003102        6.81      0.0008
  26   3   -529.55999228      0.00055573      121.97      0.00256620      563.22      0.0698
  27   3   -529.55309069      0.00745733     1636.69      0.00946779     2077.94      0.2576
  28   3   -529.51269029      0.04785773    10503.56      0.04986819    10944.80      1.3570
  29   3   -529.50712534      0.05342267    11724.92      0.05543314    12166.17      1.5084
  30   3   -529.50709241      0.05345561    11732.15      0.05546607    12173.40      1.5093
  31   3   -529.50641002      0.05413799    11881.92      0.05614846    12323.16      1.5279
  32   3   -529.50447122      0.05607680    12307.43      0.05808726    12748.68      1.5806
  33   3   -529.50389043      0.05665759    12434.90      0.05866805    12876.15      1.5964
  34   3   -529.50004505      0.06050296    13278.87      0.06251343    13720.11      1.7011
  35   3   -529.49939132      0.06115670    13422.34      0.06316716    13863.59      1.7189
  36   3   -529.49852951      0.06201851    13611.49      0.06402898    14052.74      1.7423
 
  37   4   -529.56255848     -0.00201047     -441.25      0.00000000        0.00      0.0000
  38   4   -529.56251683     -0.00196881     -432.10      0.00004165        9.14      0.0011
  39   4   -529.55650602      0.00404200      887.12      0.00605247     1328.36      0.1647
  40   4   -529.51269003      0.04785799    10503.61      0.04986846    10944.86      1.3570
  41   4   -529.50715117      0.05339684    11719.25      0.05540731    12160.50      1.5077
  42   4   -529.50709883      0.05344919    11730.74      0.05545966    12171.99      1.5091
  43   4   -529.50638694      0.05416107    11886.98      0.05617154    12328.23      1.5285
  44   4   -529.50449589      0.05605212    12302.02      0.05806259    12743.27      1.5800
  45   4   -529.50385730      0.05669071    12442.17      0.05870118    12883.42      1.5973
  46   4   -529.49998017      0.06056785    13293.11      0.06257831    13734.35      1.7028
  47   4   -529.49943279      0.06111522    13413.24      0.06312569    13854.49      1.7177
  48   4   -529.49852149      0.06202653    13613.25      0.06403700    14054.50      1.7425
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56255915     -0.00201046     -441.24      0.00000000        0.00      0.0000
   2   1   -529.56006395      0.00048475      106.39      0.00249521      547.63      0.0679
   3   1   -529.55326252      0.00728617     1599.13      0.00929663     2040.37      0.2530
   4   1   -529.50714557      0.05340312    11720.63      0.05541358    12161.88      1.5079
   5   1   -529.50641562      0.05413308    11880.84      0.05614354    12322.08      1.5277
   6   1   -529.50639209      0.05415661    11886.00      0.05616707    12327.25      1.5284
   7   1   -529.50385900      0.05668970    12441.95      0.05870016    12883.20      1.5973
   8   1   -529.50382412      0.05672457    12449.60      0.05873503    12890.85      1.5983
   9   1   -529.50002396      0.06052473    13283.64      0.06253519    13724.89      1.7017
  10   1   -529.49944075      0.06110794    13411.64      0.06311840    13852.89      1.7175
  11   1   -529.49932749      0.06122120    13436.50      0.06323166    13877.74      1.7206
  12   1   -529.49194214      0.06860655    15057.40      0.07061701    15498.64      1.9216
 
  13   2   -529.56252791     -0.00197922     -434.39      0.00003124        6.86      0.0009
  14   2   -529.55999247      0.00055623      122.08      0.00256669      563.32      0.0698
  15   2   -529.55309020      0.00745849     1636.95      0.00946895     2078.19      0.2577
  16   2   -529.51268003      0.04786866    10505.96      0.04987912    10947.20      1.3573
  17   2   -529.50711245      0.05343625    11727.90      0.05544670    12169.14      1.5088
  18   2   -529.50707193      0.05347677    11736.79      0.05548723    12178.04      1.5099
  19   2   -529.50639595      0.05415275    11885.15      0.05616321    12326.40      1.5283
  20   2   -529.50444143      0.05610726    12314.12      0.05811772    12755.37      1.5815
  21   2   -529.50387329      0.05667541    12438.81      0.05868586    12880.06      1.5969
  22   2   -529.50003184      0.06051686    13281.91      0.06252731    13723.16      1.7015
  23   2   -529.49936401      0.06118469    13428.49      0.06319514    13869.73      1.7196
  24   2   -529.49850964      0.06203905    13616.00      0.06404951    14057.24      1.7429
