 R = [9.28, 7.37, 6.44, 5.85, 5.43, 5.11, 4.85, 4.64, 4.46, 4.31, 4.17, 4.05, 3.95, 3.85, 3.76, 3.68, 3.61, 3.54, 3.48, 3.42]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
   1   1   -529.55565259     -0.00101251     -222.22      0.00070003      153.64      0.0190
   2   1   -529.55355897      0.00108112      237.28      0.00279365      613.14      0.0760
   3   1   -529.54745724      0.00718285     1576.45      0.00889539     1952.31      0.2421
   4   1   -529.50723039      0.04740969    10405.23      0.04912223    10781.08      1.3367
   5   1   -529.50632972      0.04831037    10602.90      0.05002291    10978.76      1.3612
   6   1   -529.50615773      0.04848236    10640.65      0.05019490    11016.51      1.3659
   7   1   -529.50142456      0.05321553    11679.46      0.05492807    12055.32      1.4947
   8   1   -529.50048693      0.05415316    11885.24      0.05586570    12261.10      1.5202
   9   1   -529.49785098      0.05678910    12463.77      0.05850164    12839.63      1.5919
  10   1   -529.49497527      0.05966482    13094.91      0.06137736    13470.77      1.6702
  11   1   -529.49233973      0.06230036    13673.35      0.06401290    14049.21      1.7419
  12   1   -529.48891363      0.06572645    14425.29      0.06743899    14801.15      1.8351
 
  13   2   -529.55623085     -0.00159076     -349.13      0.00012178       26.73      0.0033
  14   2   -529.55345711      0.00118297      259.63      0.00289551      635.49      0.0788
  15   2   -529.54637770      0.00826239     1813.38      0.00997493     2189.24      0.2714
  16   2   -529.51108333      0.04355676     9559.60      0.04526930     9935.46      1.2318
  17   2   -529.50711188      0.04752821    10431.24      0.04924075    10807.10      1.3399
  18   2   -529.50699784      0.04764225    10456.27      0.04935479    10832.12      1.3430
  19   2   -529.50556084      0.04907924    10771.65      0.05079178    11147.51      1.3821
  20   2   -529.50109619      0.05354390    11751.53      0.05525644    12127.39      1.5036
  21   2   -529.49993120      0.05470888    12007.21      0.05642142    12383.07      1.5353
  22   2   -529.49804537      0.05659472    12421.10      0.05830726    12796.96      1.5866
  23   2   -529.49475452      0.05988557    13143.36      0.06159811    13519.22      1.6762
  24   2   -529.48981872      0.06482137    14226.65      0.06653391    14602.50      1.8105
 
  25   3   -529.55623086     -0.00159077     -349.13      0.00012177       26.72      0.0033
  26   3   -529.55345713      0.00118295      259.63      0.00289549      635.49      0.0788
  27   3   -529.54637770      0.00826238     1813.38      0.00997492     2189.24      0.2714
  28   3   -529.51108333      0.04355676     9559.60      0.04526930     9935.46      1.2318
  29   3   -529.50711188      0.04752821    10431.24      0.04924075    10807.10      1.3399
  30   3   -529.50699784      0.04764225    10456.27      0.04935479    10832.12      1.3430
  31   3   -529.50556085      0.04907924    10771.65      0.05079178    11147.51      1.3821
  32   3   -529.50109619      0.05354390    11751.53      0.05525643    12127.39      1.5036
  33   3   -529.49993120      0.05470888    12007.21      0.05642142    12383.07      1.5353
  34   3   -529.49804537      0.05659472    12421.10      0.05830726    12796.96      1.5866
  35   3   -529.49475451      0.05988558    13143.36      0.06159812    13519.22      1.6762
  36   3   -529.48981871      0.06482137    14226.65      0.06653391    14602.51      1.8105
 
  37   4   -529.55635263     -0.00171254     -375.86      0.00000000        0.00      0.0000
  38   4   -529.55565259     -0.00101251     -222.22      0.00070003      153.64      0.0190
  39   4   -529.54992200      0.00471808     1035.50      0.00643062     1411.36      0.1750
  40   4   -529.51109736      0.04354273     9556.53      0.04525527     9932.38      1.2315
  41   4   -529.50719568      0.04744441    10412.84      0.04915695    10788.70      1.3376
  42   4   -529.50614440      0.04849569    10643.57      0.05020823    11019.43      1.3662
  43   4   -529.50602910      0.04861099    10668.88      0.05032353    11044.74      1.3694
  44   4   -529.50047629      0.05416379    11887.58      0.05587633    12263.44      1.5205
  45   4   -529.50021785      0.05442224    11944.30      0.05613478    12320.16      1.5275
  46   4   -529.49812024      0.05651985    12404.67      0.05823239    12780.53      1.5846
  47   4   -529.49497509      0.05966500    13094.95      0.06137754    13470.81      1.6702
  48   4   -529.49008041      0.06455968    14169.21      0.06627222    14545.07      1.8034

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55552827     -0.00094055     -206.43      0.00075307      165.28      0.0205
   2   1   -529.55345894      0.00112878      247.74      0.00282239      619.44      0.0768
   3   1   -529.54738489      0.00720283     1580.84      0.00889645     1952.55      0.2421
   4   1   -529.50720684      0.04738088    10398.90      0.04907450    10770.61      1.3354
   5   1   -529.50633000      0.04825773    10591.35      0.04995134    10963.05      1.3592
   6   1   -529.50610385      0.04848387    10640.98      0.05017748    11012.68      1.3654
   7   1   -529.50136090      0.05322682    11681.94      0.05492044    12053.64      1.4945
   8   1   -529.50043591      0.05415181    11884.95      0.05584542    12256.65      1.5196
   9   1   -529.49781745      0.05677027    12459.64      0.05846389    12831.34      1.5909
  10   1   -529.49492465      0.05966307    13094.53      0.06135668    13466.24      1.6696
  11   1   -529.49231069      0.06227703    13668.23      0.06397065    14039.94      1.7407
  12   1   -529.48890117      0.06568655    14416.53      0.06738017    14788.24      1.8335
 
  13   2   -529.55615392     -0.00156620     -343.74      0.00012741       27.96      0.0035
  14   2   -529.55335217      0.00123555      271.17      0.00292917      642.88      0.0797
  15   2   -529.54626426      0.00832347     1826.79      0.01001708     2198.50      0.2726
  16   2   -529.51102206      0.04356566     9561.56      0.04525928     9933.26      1.2316
  17   2   -529.50709513      0.04749259    10423.42      0.04918621    10795.12      1.3384
  18   2   -529.50693175      0.04765597    10459.28      0.04934958    10830.98      1.3429
  19   2   -529.50555300      0.04903472    10761.88      0.05072833    11133.58      1.3804
  20   2   -529.50105320      0.05353452    11749.47      0.05522814    12121.17      1.5028
  21   2   -529.49989399      0.05469373    12003.89      0.05638735    12375.59      1.5344
  22   2   -529.49804679      0.05654093    12409.30      0.05823455    12781.01      1.5846
  23   2   -529.49470333      0.05988439    13143.10      0.06157800    13514.81      1.6756
  24   2   -529.48977527      0.06481245    14224.69      0.06650606    14596.39      1.8097
 
  25   3   -529.55615394     -0.00156622     -343.75      0.00012740       27.96      0.0035
  26   3   -529.55335239      0.00123533      271.12      0.00292895      642.83      0.0797
  27   3   -529.54626510      0.00832262     1826.60      0.01001623     2198.31      0.2726
  28   3   -529.51102206      0.04356566     9561.56      0.04525928     9933.26      1.2316
  29   3   -529.50709513      0.04749259    10423.42      0.04918620    10795.12      1.3384
  30   3   -529.50693175      0.04765597    10459.28      0.04934958    10830.98      1.3429
  31   3   -529.50555301      0.04903471    10761.87      0.05072833    11133.58      1.3804
  32   3   -529.50105320      0.05353452    11749.47      0.05522813    12121.17      1.5028
  33   3   -529.49989399      0.05469373    12003.89      0.05638735    12375.59      1.5344
  34   3   -529.49804679      0.05654093    12409.30      0.05823455    12781.01      1.5846
  35   3   -529.49470333      0.05988439    13143.10      0.06157801    13514.81      1.6756
  36   3   -529.48977527      0.06481245    14224.69      0.06650607    14596.39      1.8097
 
  37   4   -529.55628134     -0.00169362     -371.71      0.00000000        0.00      0.0000
  38   4   -529.55552827     -0.00094055     -206.43      0.00075307      165.28      0.0205
  39   4   -529.54981671      0.00477101     1047.12      0.00646463     1418.82      0.1759
  40   4   -529.51103682      0.04355090     9558.32      0.04524452     9930.02      1.2312
  41   4   -529.50717376      0.04741396    10406.16      0.04910758    10777.87      1.3363
  42   4   -529.50608895      0.04849877    10644.25      0.05019239    11015.96      1.3658
  43   4   -529.50602137      0.04856635    10659.08      0.05025997    11030.79      1.3676
  44   4   -529.50042528      0.05416244    11887.28      0.05585606    12258.99      1.5199
  45   4   -529.50017512      0.05441260    11942.19      0.05610622    12313.89      1.5267
  46   4   -529.49812521      0.05646251    12392.09      0.05815612    12763.79      1.5825
  47   4   -529.49492448      0.05966324    13094.57      0.06135686    13466.27      1.6696
  48   4   -529.49003754      0.06455018    14167.13      0.06624380    14538.83      1.8026

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55526805     -0.00078742     -172.82      0.00086694      190.27      0.0236
   2   1   -529.55325158      0.00122906      269.75      0.00288342      632.84      0.0785
   3   1   -529.54723340      0.00724724     1590.58      0.00890160     1953.67      0.2422
   4   1   -529.50715813      0.04732250    10386.09      0.04897686    10749.18      1.3327
   5   1   -529.50632824      0.04815240    10568.23      0.04980676    10931.32      1.3553
   6   1   -529.50598309      0.04849755    10643.98      0.05015191    11007.07      1.3647
   7   1   -529.50122342      0.05325721    11688.61      0.05491157    12051.70      1.4942
   8   1   -529.50032361      0.05415702    11886.09      0.05581138    12249.18      1.5187
   9   1   -529.49774523      0.05673540    12451.98      0.05838976    12815.07      1.5889
  10   1   -529.49481557      0.05966506    13094.97      0.06131942    13458.06      1.6686
  11   1   -529.49224748      0.06223316    13658.60      0.06388752    14021.69      1.7385
  12   1   -529.48886803      0.06561260    14400.30      0.06726696    14763.39      1.8304
 
  13   2   -529.55599680     -0.00151617     -332.76      0.00013819       30.33      0.0038
  14   2   -529.55313111      0.00134952      296.19      0.00300388      659.28      0.0817
  15   2   -529.54602647      0.00845417     1855.48      0.01010853     2218.57      0.2751
  16   2   -529.51088970      0.04359094     9567.10      0.04524530     9930.19      1.2312
  17   2   -529.50705986      0.04742077    10407.66      0.04907513    10770.75      1.3354
  18   2   -529.50678624      0.04769439    10467.71      0.04934875    10830.80      1.3428
  19   2   -529.50553376      0.04894687    10742.60      0.05060123    11105.69      1.3769
  20   2   -529.50095748      0.05352316    11746.97      0.05517752    12110.07      1.5015
  21   2   -529.49981562      0.05466502    11997.58      0.05631938    12360.67      1.5325
  22   2   -529.49804391      0.05643672    12386.43      0.05809108    12749.52      1.5807
  23   2   -529.49459300      0.05988764    13143.82      0.06154200    13506.91      1.6746
  24   2   -529.48968103      0.06479960    14221.87      0.06645396    14584.96      1.8083
 
  25   3   -529.55599682     -0.00151618     -332.76      0.00013818       30.33      0.0038
  26   3   -529.55313133      0.00134931      296.14      0.00300367      659.23      0.0817
  27   3   -529.54602730      0.00845333     1855.29      0.01010769     2218.38      0.2750
